name,smiles,category
decoy_FRISMOQHTLZZRP-UHFFFAOYSA-N,CC(C)=CC1CC(C)=CCO1,decoy_C10H16O
decoy_FZHSPPYCNDYIKD-UHFFFAOYSA-N,COc1ccc(O)c(C=O)c1,decoy_C8H8O3
decoy_HFQTYOGWDNGZMS-UHFFFAOYSA-N,CC12CCC(C(=O)C1)C2(C)C,decoy_C10H16O
decoy_HHDOWVHECSBICN-UHFFFAOYSA-N,C=CC1C2C(C)(C)OCC12C,decoy_C10H16O
decoy_HMMBJOWWRLZEMI-UHFFFAOYSA-N,O=C1OC(=O)C2=C1CCCC2,decoy_C8H8O3
decoy_HPPUQZZCHCEJEW-UHFFFAOYSA-N,CC1=C(C)CC(C)(C=O)CC1,decoy_C10H16O
decoy_ILHZVKAXFCDFMT-UHFFFAOYSA-N,CCCCCC1=CCCC1=O,decoy_C10H16O
decoy_ILUJQPXNXACGAN-UHFFFAOYSA-N,COc1ccccc1C(=O)O,decoy_C8H8O3
decoy_IRZQJXCCKXGQFV-UHFFFAOYSA-N,CC(C)C1=CCC(CO)=CC1,decoy_C10H16O
decoy_IWYDHOAUDWTVEP-UHFFFAOYSA-N,O=C(O)C(O)c1ccccc1,decoy_C8H8O3
decoy_JJVNINGBHGBWJH-UHFFFAOYSA-N,COc1cccc(C=O)c1O,decoy_C8H8O3
decoy_JVTZFYYHCGSXJV-UHFFFAOYSA-N,COc1ccc(C=O)cc1O,decoy_C8H8O3
decoy_JZQKTMZYLHNFPL-UHFFFAOYSA-N,CCCCCC=CC=CC=O,decoy_C10H16O
decoy_KBPPPUZMFQKLNP-UHFFFAOYSA-N,CC1=CC2OCC(C)C2CC1,decoy_C10H16O
decoy_KMOUUZVZFBCRAM-UHFFFAOYSA-N,O=C1OC(=O)C2CC=CCC12,decoy_C8H8O3
decoy_LCPDWSOZIOUXRV-UHFFFAOYSA-N,O=C(O)COc1ccccc1,decoy_C8H8O3
decoy_LCYXQUJDODZYIJ-UHFFFAOYSA-N,C=C1C(O)CC2CC1C2(C)C,decoy_C10H16O
decoy_LGVJRKCQQHOWAU-UHFFFAOYSA-N,O=C1CCC2CCCCC2C1,decoy_C10H16O
decoy_LHXDLQBQYFFVNW-UHFFFAOYSA-N,CC12CCC(C1)C(C)(C)C2=O,decoy_C10H16O
decoy_LVBPXRKIGDMCEV-UHFFFAOYSA-N,CCC1(C)CCC(=O)C=C1C,decoy_C10H16O
decoy_LXCFILQKKLGQFO-UHFFFAOYSA-N,COC(=O)c1ccc(O)cc1,decoy_C8H8O3
decoy_MDFQXBNVOAKNAY-UHFFFAOYSA-N,C=C1C(O)CC2(C(C)C)CC12,decoy_C10H16O
decoy_MKPMHJQMNACGDI-UHFFFAOYSA-N,C=C(C)C1C=CC(C)(O)CC1,decoy_C10H16O
decoy_MOQGCGNUWBPGTQ-UHFFFAOYSA-N,CC1=C(C=O)C(C)(C)CCC1,decoy_C10H16O
decoy_MQPHVIPKLRXGDJ-UHFFFAOYSA-N,CC1C(=O)CC2CC1C2(C)C,decoy_C10H16O
decoy_NDTYTMIUWGWIMO-UHFFFAOYSA-N,C=C(C)C1CC=C(CO)CC1,decoy_C10H16O
decoy_NGMHFVSDLMVOLY-UHFFFAOYSA-N,CC(=O)C1(C)CCC=C(C)C1,decoy_C10H16O
decoy_NHMKYUHMPXBMFI-UHFFFAOYSA-N,C=CC(=C)CC(O)C=C(C)C,decoy_C10H16O
decoy_NJESAXZANHETJV-UHFFFAOYSA-N,Cc1ccc(C(=O)O)c(O)c1,decoy_C8H8O3
decoy_NOEQSPUVXRMJBW-UHFFFAOYSA-N,C=CC(=C)CC=CC(C)(C)O,decoy_C10H16O
decoy_NQFUSWIGRKFAHK-UHFFFAOYSA-N,CC1(C)C2CC3OC3(C)C1C2,decoy_C10H16O
decoy_NQLKPDBZZUIQGM-UHFFFAOYSA-N,CC(C)=CC1C(C=O)C1(C)C,decoy_C10H16O
decoy_NZGWDASTMWDZIW-UHFFFAOYSA-N,CC(C)=C1CCC(C)CC1=O,decoy_C10H16O
decoy_OAYBZGPDRAMDNF-UHFFFAOYSA-N,CC1CC=C(C(C)C)C(=O)C1,decoy_C10H16O
decoy_OGCGGWYLHSJRFY-UHFFFAOYSA-N,CC1=CCC(CC=O)C1(C)C,decoy_C10H16O
decoy_OJTQGSSVGDYALN-UHFFFAOYSA-N,CC1=CC(O)C2(C(C)C)CC12,decoy_C10H16O
decoy_OOCLVMCVOWKECB-UHFFFAOYSA-N,CC1(C)C2CCC(C=O)C1C2,decoy_C10H16O
decoy_OSWPMRLSEDHDFF-UHFFFAOYSA-N,COC(=O)c1ccccc1O,decoy_C8H8O3
decoy_OTYVBQZXUNBRTK-UHFFFAOYSA-N,C=CC(C)(C)C(=O)C=C(C)C,decoy_C10H16O
decoy_OUXAABAEPHHZPC-UHFFFAOYSA-N,CC1(C)C2CCC3(CO3)C1C2,decoy_C10H16O
decoy_PNVTXOFNJFHXOK-UHFFFAOYSA-N,C=C1CCC(C(=C)C)CC1O,decoy_C10H16O
decoy_QIHBCMQXRORFNY-UHFFFAOYSA-N,C=C1CCC(C(C)C)CC1=O,decoy_C10H16O
decoy_QPHLFYOPLZARDQ-UHFFFAOYSA-N,CC(C)C1C=CC(CO)=CC1,decoy_C10H16O
decoy_RJXKHBTYHGBOKV-UHFFFAOYSA-N,C=CC(C)=CC(=O)CC(C)C,decoy_C10H16O
decoy_RLYSXAZAJUMULG-UHFFFAOYSA-N,CC(C)C1=CC(=O)C(C)CC1,decoy_C10H16O
decoy_RMIANEGNSBUGDJ-UHFFFAOYSA-N,C=C(C)C1CCC(C)CC1=O,decoy_C10H16O
decoy_RXBQNMWIQKOSCS-UHFFFAOYSA-N,CC1(C)C2CC=C(CO)C1C2,decoy_C10H16O
decoy_SDDQNZKSVASSFO-UHFFFAOYSA-N,C=C1CCC(C(=C)CO)CC1,decoy_C10H16O
decoy_SJRQTHAMRUOPBJ-UHFFFAOYSA-N,C=CCOC(=O)c1ccco1,decoy_C8H8O3
decoy_SQRIUUSIOSHZFA-UHFFFAOYSA-N,C=CC(=C)CCC(O)C(=C)C,decoy_C10H16O
decoy_SULYEHHGGXARJS-UHFFFAOYSA-N,CC(=O)c1ccc(O)cc1O,decoy_C8H8O3
decoy_SUXQWOWVXDXQSE-UHFFFAOYSA-N,C=CCC(O)(CC=C)CC=C,decoy_C10H16O
decoy_TYHKWUGMKWVPDI-UHFFFAOYSA-N,CC1(C)CCCC(=CC=O)C1,decoy_C10H16O
decoy_UCQUAMAQHHEXGD-UHFFFAOYSA-N,CC(=O)c1ccc(O)c(O)c1,decoy_C8H8O3
decoy_UMEJBWOWZDRULR-UHFFFAOYSA-N,CC1=CCC(C(C)C=O)CC1,decoy_C10H16O
decoy_USMNOWBWPHYOEA-UHFFFAOYSA-N,CC1C(=O)CC2(C(C)C)CC12,decoy_C10H16O
decoy_VLLNJDMHDJRNFK-UHFFFAOYSA-N,OC12CC3CC(CC(C3)C1)C2,decoy_C10H16O
decoy_VSFHYKIILWBKOH-UHFFFAOYSA-N,CCCC=C=CC(C)(C)C=O,decoy_C10H16O
decoy_VZAMUQOALSICKQ-UHFFFAOYSA-N,O=C1C(=O)C2CCC(C2)C1=O,decoy_C8H8O3
decoy_WBIZZNFQJPOKDK-UHFFFAOYSA-N,COc1cc(O)ccc1C=O,decoy_C8H8O3
decoy_WHSXTWFYRGOBGO-UHFFFAOYSA-N,Cc1cccc(C(=O)O)c1O,decoy_C8H8O3
decoy_WLDWSGZHNBANIO-UHFFFAOYSA-N,CC(=O)c1cc(O)ccc1O,decoy_C8H8O3
decoy_WONIGEXYPVIKFS-UHFFFAOYSA-N,CC1=CC(O)C2CC1C2(C)C,decoy_C10H16O
decoy_WPGPCDVQHXOMQP-UHFFFAOYSA-N,CC1=CCC(C(C)C)CC1=O,decoy_C10H16O
decoy_WTEVQBCEXWBHNA-UHFFFAOYSA-N,CC(C)=CCCC(C)=CC=O,decoy_C10H16O
decoy_WZUODJNEIXSNEU-UHFFFAOYSA-N,COc1ccc(C=O)c(O)c1,decoy_C8H8O3
decoy_XBLCAKKYMZVLPU-UHFFFAOYSA-N,CCCCCCc1ccco1,decoy_C10H16O
decoy_XCIZLAMMPDJKRZ-UHFFFAOYSA-N,CC1=CC2C(CC1O)C2(C)C,decoy_C10H16O
decoy_XHQZJYCNDZAGLW-UHFFFAOYSA-N,COc1cccc(C(=O)O)c1,decoy_C8H8O3
decoy_XQXPVVBIMDBYFF-UHFFFAOYSA-N,O=C(O)Cc1ccc(O)cc1,decoy_C8H8O3
decoy_XTBFPVLHGVYOQH-UHFFFAOYSA-N,COC(=O)Oc1ccccc1,decoy_C8H8O3
decoy_YGYSWSPXSCQPRC-UHFFFAOYSA-N,C=C1C=CC(C(C)(C)O)CC1,decoy_C10H16O
decoy_YKUCHDXIBAQWSF-UHFFFAOYSA-N,COC(=O)c1cccc(O)c1,decoy_C8H8O3
decoy_YPTJKHVBDCRKNF-UHFFFAOYSA-N,CC(=O)c1c(O)cccc1O,decoy_C8H8O3
decoy_YSTPAHQEHQSRJD-UHFFFAOYSA-N,CC1=CC(=O)C(C(C)C)CC1,decoy_C10H16O
decoy_YWTIDNZYLFTNQQ-UHFFFAOYSA-N,C#CC(C)(O)CCC=C(C)C,decoy_C10H16O
decoy_ZEYHEAKUIGZSGI-UHFFFAOYSA-N,COc1ccc(C(=O)O)cc1,decoy_C8H8O3
decoy_ZJIQIJIQBTVTDY-UHFFFAOYSA-N,C=CC(C)(O)CC=CC(=C)C,decoy_C10H16O
decoy_ZVZRJSHOOULAGB-UHFFFAOYSA-N,CC1=CCCC(C)(C)C1C=O,decoy_C10H16O
decoy_ZWUWJJHLJNLVDD-UHFFFAOYSA-N,CC1(CO)C2CC3C(C2)C31C,decoy_C10H16O
decoy_ZZPKZRHERLGEKA-UHFFFAOYSA-N,CC(=O)Oc1cccc(O)c1,decoy_C8H8O3
decoy_AEUULUMEYIPECD-UHFFFAOYSA-N,O=C1CCC(c2ccccc2)O1,decoy_C10H10O2
decoy_AHDDRJBFJBDEPW-UHFFFAOYSA-N,O=C(O)C1CC1c1ccccc1,decoy_C10H10O2
decoy_ANMYMLIUCWWISO-UHFFFAOYSA-N,CCc1ccc(OC(C)=O)cc1,decoy_C10H12O2
decoy_ATZHGRNFEFVDDJ-UHFFFAOYSA-N,CCCc1ccc(C(=O)O)cc1,decoy_C10H12O2
decoy_AXCXHFKZHDEKTP-UHFFFAOYSA-N,COc1ccc(C=CC=O)cc1,decoy_C10H10O2
decoy_BANZVKGLDQDFDV-UHFFFAOYSA-N,CC(C)c1ccccc1C(=O)O,decoy_C10H12O2
decoy_BELRNEPYFJNSPN-UHFFFAOYSA-N,C=CCC(C)(O)c1ccccc1,decoy_C11H14O
decoy_BGYICJVBGZQOCY-UHFFFAOYSA-N,CCCCCCCOC(=O)CC,decoy_C10H20O2
decoy_BJIOGJUNALELMI-UHFFFAOYSA-N,CC=Cc1ccc(O)c(OC)c1,decoy_C10H12O2
decoy_BKKDUUVBVHYZFA-UHFFFAOYSA-N,CC(=O)OCc1ccccc1C,decoy_C10H12O2
decoy_BLFLLBZGZJTVJG-UHFFFAOYSA-N,CCOC(=O)c1ccc(N)cc1,decoy_C9H11NO2
decoy_BNXJYMYPBQBNSW-UHFFFAOYSA-N,CC(=O)Oc1ccc(C)cc1C,decoy_C10H12O2
decoy_BRIRBMVQJSWOKR-UHFFFAOYSA-N,COC(=O)C=C1C=CC=CN1C,decoy_C9H11NO2
decoy_BSMKYQUHXQAVKG-UHFFFAOYSA-N,CC(C)c1ccccc1[N+](=O)[O-],decoy_C9H11NO2
decoy_BXCJDECTRRMSCV-UHFFFAOYSA-N,C=CCOc1ccccc1C=O,decoy_C10H10O2
decoy_CAABRJFUDNBRJZ-UHFFFAOYSA-N,CCc1ccc(C(=O)OC)cc1,decoy_C10H12O2
decoy_CCRCUPLGCSFEDV-UHFFFAOYSA-N,COC(=O)C=Cc1ccccc1,decoy_C10H10O2
decoy_CIYAESDXUTVTAL-UHFFFAOYSA-N,CCCC(=O)c1ccc(C)cc1,decoy_C11H14O
decoy_CKMXAIVXVKGGFM-UHFFFAOYSA-N,CC(C)c1ccc(C(=O)O)cc1,decoy_C10H12O2
decoy_CUFXMPWHOWYNSO-UHFFFAOYSA-N,Cc1ccc(OCC2CO2)cc1,decoy_C10H12O2
decoy_CVBUKMMMRLOKQR-UHFFFAOYSA-N,CC(=O)CC(=O)c1ccccc1,decoy_C10H10O2
decoy_CYGPPWVXOWCHJB-UHFFFAOYSA-N,CCC(C)COC(=O)CC(C)C,decoy_C10H20O2
decoy_CYHBDKTZDLSRMY-UHFFFAOYSA-N,CCCCCCOC(=O)C(C)C,decoy_C10H20O2
decoy_DANUJARGWMPVQX-UHFFFAOYSA-N,CCCCCC(=O)OC(C)(C)C,decoy_C10H20O2
decoy_DGMYRPFYNFQCHM-UHFFFAOYSA-N,CC(=O)CCCc1ccccc1,decoy_C11H14O
decoy_DGZJLMWKIQOQFA-UHFFFAOYSA-N,CCC(C)C(=O)c1ccccc1,decoy_C11H14O
decoy_DHTGPMXCRKCPTP-UHFFFAOYSA-N,OC1Cc2ccccc2CC1O,decoy_C10H12O2
decoy_DLYVSJDCQZVKMD-UHFFFAOYSA-N,CC(C)c1cccc(C(=O)O)c1,decoy_C10H12O2
decoy_DPDBQTJXMGFFQC-UHFFFAOYSA-N,COC(=O)Nc1ccccc1C,decoy_C9H11NO2
decoy_DPWXZALITOQKDT-UHFFFAOYSA-N,CCCCC(=O)OC(C)CCC,decoy_C10H20O2
decoy_DULCUDSUACXJJC-UHFFFAOYSA-N,CCOC(=O)Cc1ccccc1,decoy_C10H12O2
decoy_DVVXXHVHGGWWPE-UHFFFAOYSA-N,CN(C)c1ccccc1C(=O)O,decoy_C9H11NO2
decoy_DZIQUZJSNSZOCH-UHFFFAOYSA-N,COC(=O)C(C)c1ccccc1,decoy_C10H12O2
decoy_FEXQDZTYJVXMOS-UHFFFAOYSA-N,CC(C)OC(=O)c1ccccc1,decoy_C10H12O2
decoy_FFFIRKXTFQCCKJ-UHFFFAOYSA-N,Cc1cc(C)c(C(=O)O)c(C)c1,decoy_C10H12O2
decoy_FGOFNVXHDGQVBG-UHFFFAOYSA-N,COc1ccccc1NC(C)=O,decoy_C9H11NO2
decoy_FGPPDYNPZTUNIU-UHFFFAOYSA-N,CCCCCOC(=O)CCCC,decoy_C10H20O2
decoy_FGXZWMCBNMMYPL-UHFFFAOYSA-N,CCCOc1ccc(C=O)cc1,decoy_C10H12O2
decoy_FMVUGLMJUHFPSJ-UHFFFAOYSA-N,CCCCOC(=O)C(C)CCC,decoy_C10H20O2
decoy_FOJKZJAPKUOYKR-UHFFFAOYSA-N,CCCCC(=O)OCC(C)CC,decoy_C10H20O2
decoy_FRLGNZPYLCIAQC-UHFFFAOYSA-N,CON=Cc1ccc(OC)cc1,decoy_C9H11NO2
decoy_FUWUEFKEXZQKKA-UHFFFAOYSA-N,CC(C)c1cccc(=O)c(O)c1,decoy_C10H12O2
decoy_GAOQAPRPYXWTFK-UHFFFAOYSA-N,CC1(c2ccccc2)OCCO1,decoy_C10H12O2
decoy_GENBEGZNCBFHSU-UHFFFAOYSA-N,CC(=O)c1cc(C)c(C)cc1C,decoy_C11H14O
decoy_GFBLPULLSAPXDC-UHFFFAOYSA-N,CCCC(=O)c1ccc(O)cc1,decoy_C10H12O2
decoy_GIMYRAQQQBFFFJ-UHFFFAOYSA-N,Cc1cc(C)c(N)c(C(=O)O)c1,decoy_C9H11NO2
decoy_GMBFNZCPZFVKAT-UHFFFAOYSA-N,COc1ccccc1CC(C)=O,decoy_C10H12O2
decoy_GVOWHGSUZUUUDR-UHFFFAOYSA-N,CNc1ccccc1C(=O)OC,decoy_C9H11NO2
decoy_GWYIZVBRIVPDIQ-UHFFFAOYSA-N,C=CCOCc1ccc(C)cc1,decoy_C11H14O
decoy_HAQPAIYNBOCMTO-UHFFFAOYSA-N,CC1(O)CCCc2ccccc21,decoy_C11H14O
decoy_HEOVGVNITGAUKL-UHFFFAOYSA-N,CC(C)CC(=O)c1ccccc1,decoy_C11H14O
decoy_IGVPBCZDHMIOJH-UHFFFAOYSA-N,CCCC(=O)Oc1ccccc1,decoy_C10H12O2
decoy_IIZCEIWXLSJQFP-UHFFFAOYSA-N,CC(C)C1CCC(C)(O)CC1O,decoy_C10H20O2
decoy_IJXHLVMUNBOGRR-UHFFFAOYSA-N,CCCCCCCCC(=O)OC,decoy_C10H20O2
decoy_IKNDGHRNXGEHTO-UHFFFAOYSA-N,CCCCCCC(C)(C)C(=O)O,decoy_C10H20O2
decoy_INLWEXRRMUMHKB-UHFFFAOYSA-N,C=CCc1cccc(C=O)c1O,decoy_C10H10O2
decoy_IOBHVJHSBREPFR-UHFFFAOYSA-N,CCC=CCC(OCC)OCC,decoy_C10H20O2
decoy_IOOFSIHULDYXPH-UHFFFAOYSA-N,CCCCC(=O)OCC(C)(C)C,decoy_C10H20O2
decoy_IOTAYCLTDJEUCF-UHFFFAOYSA-N,CCCCCOC(=O)C(C)(C)C,decoy_C10H20O2
decoy_ITHZGJVAQFFNCZ-UHFFFAOYSA-N,OC1(c2ccccc2)CCCC1,decoy_C11H14O
decoy_JAMNSIXSLVPNLC-UHFFFAOYSA-N,C=Cc1ccc(OC(C)=O)cc1,decoy_C10H10O2
decoy_JDIMVGGWYBWUIS-UHFFFAOYSA-N,CNC(=O)Oc1ccccc1C,decoy_C9H11NO2
decoy_JHEKSKQMOBLXQS-UHFFFAOYSA-N,Oc1ccccc1C1CCCC1,decoy_C11H14O
decoy_JIRKNEAMPYVPTD-UHFFFAOYSA-N,Cc1ccccc1CCC(=O)O,decoy_C10H12O2
decoy_JIVZKJJQOZQXQB-UHFFFAOYSA-N,c1ccc(CC2=NCCN2)cc1,decoy_C10H12N2
decoy_JXMYUMNAEKRMIP-UHFFFAOYSA-N,CC(C)c1ccc([N+](=O)[O-])cc1,decoy_C9H11NO2
decoy_JYSNWEPTBXFJSP-UHFFFAOYSA-N,CC1(C)CC(O)c2ccccc21,decoy_C11H14O
decoy_JZINNAKNHHQBOS-UHFFFAOYSA-N,Cc1cccc(C=CC(=O)O)c1,decoy_C10H10O2
decoy_KAGKFSYVRVNAND-UHFFFAOYSA-N,CCc1cccc(OC(C)=O)c1,decoy_C10H12O2
decoy_KEQHJBNSCLWCAE-UHFFFAOYSA-N,CC1=CC(=O)C(C(C)C)=CC1=O,decoy_C10H12O2
decoy_KFUSXMDYOPXKKT-UHFFFAOYSA-N,Cc1ccccc1OCC1CO1,decoy_C10H12O2
decoy_KKVZAVRSVHUSPL-UHFFFAOYSA-N,COc1ccccc1C=CC=O,decoy_C10H10O2
decoy_KMQJJAOZMONGLS-UHFFFAOYSA-N,OC1CCc2ccccc2C1O,decoy_C10H12O2
decoy_KYHULTSMPDXSLR-UHFFFAOYSA-N,COc1cc(C)c(C=O)cc1C,decoy_C10H12O2
decoy_LBHJXKYRYCUGPD-UHFFFAOYSA-N,O=COCC=Cc1ccccc1,decoy_C10H10O2
decoy_LBKPGNUOUPTQKA-UHFFFAOYSA-N,CCOC(=O)Nc1ccccc1,decoy_C9H11NO2
decoy_LDYGRLNSOKABMM-UHFFFAOYSA-N,Cc1ccc(CCC(=O)O)cc1,decoy_C10H12O2
decoy_LLAMGYUWYUMHCH-UHFFFAOYSA-N,CNc1ccc(C(=O)OC)cc1,decoy_C9H11NO2
decoy_LMXFTMYMHGYJEI-UHFFFAOYSA-N,CC1CCC(C(C)(C)O)C(O)C1,decoy_C10H20O2
decoy_LNEMDIUSUQPKIP-UHFFFAOYSA-N,c1ccc(C2OCCCO2)cc1,decoy_C10H12O2
decoy_LREHGXOCZVBABG-UHFFFAOYSA-N,C=CCc1cccc(OC)c1O,decoy_C10H12O2
decoy_LWHDEDPRANCGFI-UHFFFAOYSA-N,Cc1ccc(Cc2ccco2)o1,decoy_C10H10O2
decoy_LWJBQKKNODYJEI-UHFFFAOYSA-N,CCCCCCCC1OCCO1,decoy_C10H20O2
decoy_LYJHVEDILOKZCG-UHFFFAOYSA-N,C=CCOC(=O)c1ccccc1,decoy_C10H10O2
decoy_MAFDJCNDRCNZFM-UHFFFAOYSA-N,COc1ccc(C=O)c(C)c1C,decoy_C10H12O2
decoy_MDHYEMXUFSJLGV-UHFFFAOYSA-N,CC(=O)OCCc1ccccc1,decoy_C10H12O2
decoy_MGQFXJXUQLOUMY-UHFFFAOYSA-N,CCCCC(C)CCC(=O)OC,decoy_C10H20O2
decoy_MITIYLBEZOKYLX-UHFFFAOYSA-N,CC1(C)CCc2ccccc2O1,decoy_C11H14O
decoy_MMQPDXPEMSYPFH-UHFFFAOYSA-N,CCC(C)CCCCC(=O)OC,decoy_C10H20O2
decoy_MWBXCWLRASBZFB-UHFFFAOYSA-N,Cc1ccc(CC(=O)O)c(C)c1,decoy_C10H12O2
decoy_MYEIDJPOUKASEC-UHFFFAOYSA-N,CCCc1ccc2c(c1)OCO2,decoy_C10H12O2
decoy_MYIDTCFDQGAVFL-UHFFFAOYSA-N,Oc1cccc2c1CCCC2O,decoy_C10H12O2
decoy_NCCTVAJNFXYWTM-UHFFFAOYSA-N,CC(C)(C)C1=CC(=O)C=CC1=O,decoy_C10H12O2
decoy_NDOYNKFWOCOOIR-UHFFFAOYSA-N,CCOc1cccc(C(N)=O)c1,decoy_C9H11NO2
decoy_NFKAWBGFIMBUMB-UHFFFAOYSA-N,CCCC(=O)Cc1ccccc1,decoy_C11H14O
decoy_NJGBTKGETPDVIK-UHFFFAOYSA-N,CC(=O)CCc1ccc(O)cc1,decoy_C10H12O2
decoy_NJXYTXADXSRFTJ-UHFFFAOYSA-N,C=Cc1ccc(OC)c(OC)c1,decoy_C10H12O2
decoy_NPBVQXIMTZKSBA-UHFFFAOYSA-N,C=CCc1ccc(OC)c(O)c1,decoy_C10H12O2
decoy_NVLCZXVVPKJWST-UHFFFAOYSA-N,CC(C)CC(=O)C(O)CC(C)C,decoy_C10H20O2
decoy_NWPWRAWAUYIELB-UHFFFAOYSA-N,CCOC(=O)c1ccc(C)cc1,decoy_C10H12O2
decoy_NXSDNHMBWHSSKO-UHFFFAOYSA-N,O=C1C2CC3OC4C2C=CC4C13,decoy_C10H10O2
decoy_OBKXEAXTFZPCHS-UHFFFAOYSA-N,O=C(O)CCCc1ccccc1,decoy_C10H12O2
decoy_OCNIKEFATSKIBE-UHFFFAOYSA-N,CC(=O)C=Cc1ccc(O)cc1,decoy_C10H10O2
decoy_OECPUBRNDKXFDX-UHFFFAOYSA-N,CC(C)(C)C(=O)c1ccccc1,decoy_C11H14O
decoy_OFJWFSNDPCAWDK-UHFFFAOYSA-N,CCC(C(=O)O)c1ccccc1,decoy_C10H12O2
decoy_OGEXWIXITOCNRZ-UHFFFAOYSA-N,c1ccc2c(c1)N1CCN2CC1,decoy_C10H12N2
decoy_OIEFZHJNURGFFI-UHFFFAOYSA-N,COc1cccc(NC(C)=O)c1,decoy_C9H11NO2
decoy_OLKQIWCQICCYQS-UHFFFAOYSA-N,COc1ccc(CC(N)=O)cc1,decoy_C9H11NO2
decoy_OOJJEXXELQNXDL-UHFFFAOYSA-N,CC1CCC(O)(C(C)C)C(O)C1,decoy_C10H20O2
decoy_ORLDHCIQVZTBQQ-UHFFFAOYSA-N,CCCCC(=O)C(O)CCCC,decoy_C10H20O2
decoy_ORLMWYKVMXNKNJ-UHFFFAOYSA-N,CCCC(=O)OCC(CC)CC,decoy_C10H20O2
decoy_OSHQMJZDFYTFRT-UHFFFAOYSA-N,CCCCCC(CC)C(=O)OC,decoy_C10H20O2
decoy_PAEBAEDUARAOSG-UHFFFAOYSA-N,CCC=CCCOC(C)OCC,decoy_C10H20O2
decoy_PDLCCNYKIIUWHA-UHFFFAOYSA-N,CC(=O)c1ccc(C(C)C)cc1,decoy_C11H14O
decoy_PEVXENGLERTHJE-UHFFFAOYSA-N,COC(=O)c1cc(C)cc(C)c1,decoy_C10H12O2
decoy_PIZOACXKIKXRDJ-UHFFFAOYSA-N,CC(C)C(=O)Oc1ccccc1,decoy_C10H12O2
decoy_PRPSHVVAZDXSJJ-UHFFFAOYSA-N,Cc1cc(C)c2c(c1)OCC2=O,decoy_C10H10O2
decoy_PSCXFXNEYIHJST-UHFFFAOYSA-N,O=C(O)CC=Cc1ccccc1,decoy_C10H10O2
decoy_PSQVRPSVCYLDTE-UHFFFAOYSA-N,O=C(O)C=CC1CC2C=CC1C2,decoy_C10H12O2
decoy_PTSSKYUSCIALKU-UHFFFAOYSA-N,COC(=O)c1ccc(C)c(C)c1,decoy_C10H12O2
decoy_PUTZZJOMRXPKCK-UHFFFAOYSA-N,CCCCCCC(C)C(=O)OC,decoy_C10H20O2
decoy_PVYFCGRBIREQLL-UHFFFAOYSA-N,CCC(C)COC(=O)C(C)CC,decoy_C10H20O2
decoy_QENJZWZWAWWESF-UHFFFAOYSA-N,Cc1cc(C)c(C(=O)O)cc1C,decoy_C10H12O2
decoy_QNYBOILAKBSWFG-UHFFFAOYSA-N,c1ccc(COCC2CO2)cc1,decoy_C10H12O2
decoy_QQCLNRPRQRDMCK-UHFFFAOYSA-N,COC(=O)c1ccc(C)cc1C,decoy_C10H12O2
decoy_QUMXDOLUJCHOAY-UHFFFAOYSA-N,CC(=O)OC(C)c1ccccc1,decoy_C10H12O2
decoy_QURFFFCYNQXLCU-UHFFFAOYSA-N,CCCCCOC(=O)CC(C)C,decoy_C10H20O2
decoy_RBMWDBHKRZTOMB-UHFFFAOYSA-N,CCOCC(=O)c1ccccc1,decoy_C10H12O2
decoy_RBNWAMSGVWEHFP-UHFFFAOYSA-N,CC1(O)CCC(C(C)(C)O)CC1,decoy_C10H20O2
decoy_RCJRILMVFLGCJY-UHFFFAOYSA-N,c1ccc(C2CCOCO2)cc1,decoy_C10H12O2
decoy_RHNBXPIJLXBHMF-UHFFFAOYSA-N,CCCCCOC(=O)C(C)CC,decoy_C10H20O2
decoy_RITUGMAIQCZEOG-UHFFFAOYSA-N,CC(C)c1nc2ccccc2[nH]1,decoy_C10H12N2
decoy_RMMRRRLPDBJBQL-UHFFFAOYSA-N,COc1cccc(CC(C)=O)c1,decoy_C10H12O2
decoy_RMQUEHVMCJEEOS-UHFFFAOYSA-N,CCCCCCC(=O)OC(C)C,decoy_C10H20O2
decoy_RPRPDTXKGSIXMD-UHFFFAOYSA-N,CCCCCC(=O)OCCCC,decoy_C10H20O2
decoy_RPUSRLKKXPQSGP-UHFFFAOYSA-N,COC(=O)CCc1ccccc1,decoy_C10H12O2
decoy_RPWXYCRIAGBAGY-UHFFFAOYSA-N,CCOC(=O)Cc1cccnc1,decoy_C9H11NO2
decoy_RQTXEJYGOHZSIW-UHFFFAOYSA-N,COC(=O)c1cccc(C)c1C,decoy_C10H12O2
decoy_RURHILYUWQEGOS-UHFFFAOYSA-N,Cc1ccc(C=CC(=O)O)cc1,decoy_C10H10O2
decoy_RVPPPQUJELLLDP-UHFFFAOYSA-N,CC(=O)c1ccc(C)c(C)c1C,decoy_C11H14O
decoy_RYLFWQILVNWPEL-UHFFFAOYSA-N,CC(C)C1CCC(C)(O)C(O)C1,decoy_C10H20O2
decoy_SAWRJLRKAZYKPM-UHFFFAOYSA-N,CCC(CC)C(=O)OCC(C)C,decoy_C10H20O2
decoy_SBNKFTQSBPKMBZ-UHFFFAOYSA-N,CCOc1ccccc1C(N)=O,decoy_C9H11NO2
decoy_SCEKDQTVGHRSNS-UHFFFAOYSA-N,Cc1cc(C)c([N+](=O)[O-])c(C)c1,decoy_C9H11NO2
decoy_SJFUDWKNZGXSLV-UHFFFAOYSA-N,CCCCCCC(C)OC(C)=O,decoy_C10H20O2
